0.019200539588450326,0.00556221025478143,0.0,0.0,0.0,0.0,0.0,2.4727278040870796e-5,0.00035200334349669787,0.000223084161724799,1.2045397173857128e-6,0.0,4.037006675433112e-121,8.113024688739237e-116,2.1398165662703565e-112,1.4142877525173271e-192,1.5122913395562722e-181,1.624552804872831e-174,1.594437601887674e-172,3.8949991195879786e-250,6.750386904608028e-241,8.584971082013038e-241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004638652082984826,0.02011144592502829,0.005801373920978325,0.0,0.0,0.0,0.0,0.0,2.4673505097232793e-5,0.00035200926296545103,0.0002233114063718758,1.2221557151762052e-6,0.0,3.3610579408659253e-116,4.313104172144625e-111,7.832246177250017e-108,5.18927445978282e-185,3.833421165356719e-174,2.0753050757510728e-167,1.6337000259814415e-165,6.268675822999284e-240,4.2675292298847573e-231,5.15661151975719e-231,2.655792307013973e-305,8.555269356031529e-303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.004851281337115635,0.020953114246926155,0.006029136376947885,0.0,0.0,0.0,0.0,0.0,2.4622056362116077e-5,0.0003519234805599547,0.00022355585530237218,1.2405801361303685e-6,0.0,1.7592071902145087e-111,1.4712282963636956e-106,1.8704837626059584e-103,8.723826894861274e-178,4.837863849769632e-167,1.3602734656133567e-160,8.671428080826239e-159,3.8702689323536814e-230,1.074149046284561e-221,1.2370851309124358e-221,7.305502113109657e-293,1.8455707164004273e-290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.005049080915354505,0.021758052026936536,0.006251782102254895,0.0,0.0,0.0,0.0,0.0,2.455510660073559e-5,0.0003518149450501467,0.0002237993621653567,1.2598944127897585e-6,0.0,5.904639740035139e-107,3.2788591733770334e-102,2.965852898807939e-99,6.301501864554301e-171,3.131240063615247e-160,4.7013106003577565e-154,2.4491101974318433e-152,9.50582222063749e-221,1.1188201037339422e-212,1.229806866184663e-212,6.253067957870711e-281,1.2501979993357309e-278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.005239763777852875,0.022549854748249606,0.006475048296727929,0.0,0.0,0.0,0.0,0.0,2.448378176079842e-5,0.00035168614845641267,0.00022404940544102416,1.2781427393720315e-6,0.0,1.2941122539864206e-102,4.860823518555415e-98,3.174911207572101e-95,1.856801698446537e-164,1.0681196158318735e-153,8.801841362345322e-148,3.776474671737292e-146,9.658031172981569e-212,4.9995375823944465e-204,5.252040893072544e-204,1.741368112817719e-269,2.7882508099488095e-267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0054288136260619065,0.023348954771788197,0.00670217994367634,0.0,0.0,0.0,0.0,0.0,2.4408684803599583e-5,0.00035157228048269,0.00022427742196344617,1.2994272994291042e-6,0.0,1.8860207156940278e-98,4.868302580523155e-94,2.3316324942221712e-91,1.6640438114904351e-158,1.973153065670456e-147,9.138742530622016e-142,3.258751826669284e-140,4.208251418803501e-203,9.929734866192509e-196,9.96696231404525e-196,1.6544942361521212e-258,2.1423712200404326e-256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.005621647203319467,0.02416652765505773,0.006938744943038974,0.0,0.0,0.0,0.0,0.0,2.4339979936684195e-5,0.0003514099340014626,0.00022454232504065484,1.3218040062430526e-6,0.0,1.855424563952764e-94,3.3490556094258385e-90,1.1929099964362593e-87,2.1986836104303573e-154,2.0199780435495142e-141,5.3948280653833145e-136,1.6112743865461147e-134,8.150126126000375e-195,9.046937811659735e-188,8.701383222084866e-188,5.604203939599642e-248,5.923363362874335e-246,1.56623876660137e-310,1.7939618747526e-309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.005819205002582278,0.025016938853121052,0.007186141999196808,0.0,0.0,0.0,0.0,0.0,2.4257946842665333e-5,0.0003512483148073363,0.00022481784364883697,1.345340615379745e-6,0.0,1.2530307839748974e-90,1.6069408140612132e-86,4.314911606427261e-84,0.0,1.1751155934337972e-135,1.8530083963400708e-130,4.6697618798069625e-129,7.2349896412291e-187,3.906606313916784e-180,3.604875310691794e-180,7.06837329421668e-238,6.144338324458678e-236,7.2319134820572626e-298,7.358702319195479e-297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006025038108330696,0.02590747431043468,0.007446313852650894,0.0,0.0,0.0,0.0,0.0,2.4172468479826694e-5,0.00035107854426025796,0.00022510701532895205,1.3680115989030616e-6,0.0,5.89870966278154e-87,5.460077594980194e-83,1.1191424745677082e-80,0.0,3.975438566544029e-130,3.788713556148019e-125,8.107097886173104e-124,3.0428158067900417e-179,8.243068350818583e-173,7.306594252920224e-173,3.447396011961962e-228,2.488933716580485e-226,9.79822747917766e-286,9.225305342486297e-285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006241002748808667,0.02684603075229796,0.00771950859523544,0.0,0.0,0.0,0.0,0.0,2.4083460128261325e-5,0.0003509294545470285,0.00022537863741185367,1.3940644007882022e-6,0.0,1.965731364639396e-83,1.3311264796378758e-79,2.1097457036881424e-77,0.0,8.002886093709815e-125,4.7039547406465324e-120,8.6093653882274e-119,6.250721579276115e-172,8.757149917842004e-166,7.455108938173053e-166,6.768182307024503e-219,4.091233677953692e-217,4.2539839479850815e-274,3.711888934469295e-273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064699019619009306,0.0278339398455364,0.008009656090167511,0.0,0.0,0.0,0.0,0.0,2.40006258532582e-5,0.0003507340409585397,0.00022569058960362373,1.4215020112830944e-6,0.0,4.6962644778976e-80,2.361273921593951e-76,2.9284835836415145e-74,0.0,9.775112131667536e-120,3.621936174006629e-115,5.705534117698869e-114,6.464631695386074e-165,4.811125740446883e-159,3.9438699552857965e-159,5.551665944478678e-210,2.8313443990346487e-208,6.183088367009196e-263,5.0228465964685616e-262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067103289668929205,0.02887962920659961,0.00831669044722893,0.0,0.0,0.0,0.0,0.0,2.390416453025726e-5,0.00035053956101792035,0.0002260159496513591,1.450409739553782e-6,0.0,8.158949267264706e-77,3.087513706620789e-73,3.0305962332513395e-71,0.0,7.400151061066722e-115,1.7636500680983708e-110,2.40537254051181e-109,3.45480483027427e-158,1.4051720855364668e-152,1.1104316347977303e-152,1.9738614211726424e-201,8.54593902746131e-200,3.1507054812321233e-252,2.389650318055963e-251,1.496697025513476e-306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006964643200263171,0.029986047654653323,0.008641761583283959,0.0,0.0,0.0,0.0,0.0,2.380376774959603e-5,0.0003503362013888171,0.00022635760692382112,1.4787002380547771e-6,0.0,1.0442400496287638e-73,3.0142453540748844e-70,2.366275995014067e-68,0.0,3.5406467135066484e-110,5.53673746340121e-106,6.570707494993243e-105,9.81094543943989e-152,2.238873488936991e-146,1.7075416252366676e-146,3.140914843186593e-193,1.1638312142827028e-191,5.87508582926782e-242,4.171676364070502e-241,4.860187268853065e-294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00723383922016838,0.031158812933676033,0.008984473424068369,0.0,0.0,0.0,0.0,0.0,2.3699277041697364e-5,0.000350152346195165,0.00022668405470356188,1.5108053601882308e-6,0.0,9.975465595680442e-71,2.2216589175401624e-67,1.410023376138967e-65,0.0,1.09169771933654e-105,1.1396986302573936e-101,1.183854402967599e-100,1.5192087507615768e-145,1.9958851378578392e-140,1.4689743053363863e-140,2.3141668688339366e-185,7.387342113824826e-184,4.181897642469639e-232,2.783630446082049e-231,4.87564074687567e-282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
