0.04980954498031784,0.004423710315212302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1630027117297667e-5,0.00011639670536865105,2.2833712381540203e-6,0.0,0.0,0.0,3.061546741008064e-10,7.9275739511638e-10,0.0,0.0,2.7180102817820046e-15,1.6508749523909628e-14,7.553673676799203e-17,2.431866413817891e-21,7.723590135466577e-20,1.166107224161859e-20,2.152197650854533e-26,1.0103996015369241e-25,1.8873186780123803e-33,5.196338226527144e-32,4.721408568657577e-33,9.241670567059847e-39,5.762143773530855e-40,6.154678224571407e-46,1.1925792861167935e-53,1.1262333170622072e-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002664024806060375,0.052669644104590664,0.004616910850240966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6032312182406598e-5,0.0001665273262863754,3.271815515248426e-6,0.0,0.0,0.0,6.05089510430897e-10,1.65487141781962e-9,0.0,0.0,7.763964924047659e-15,5.118127996393794e-14,4.163149283338637e-16,9.934828820854678e-21,3.6880808781035185e-19,6.460058299715019e-20,1.5472676306125793e-25,8.184986452210424e-25,2.171977740171797e-32,7.020793605286967e-31,8.869742544997873e-32,2.244216666752622e-37,2.3095917237813275e-38,2.848298783869434e-44,9.384031451119745e-52,1.0772676228129775e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.002785595419461711,0.0548498057516902,0.0048159456988014085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.094936269506409e-5,0.0002063433914243818,4.597306950065712e-6,0.0,0.0,0.0,1.1623956245003642e-9,3.375713240106459e-9,0.0,0.0,2.111616640958712e-14,1.5291674592746691e-13,2.2471255887035677e-15,3.7281151196846775e-20,1.659414787677164e-18,3.3537383623356095e-19,1.025384523857531e-24,6.1517074498823376e-24,2.22923012424317e-31,8.589425947492511e-30,1.4266265702813868e-30,4.8090067635737346e-36,7.241418647163954e-37,1.1524616850000599e-42,6.267618665307297e-50,8.741230759137918e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.002911276139772541,0.0570857570743633,0.005021021566572151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.648786903978562e-5,0.00025418767325091304,6.354144652014402e-6,0.0,0.0,0.0,2.1711311481081334e-9,6.7043113049278565e-9,0.0,0.0,5.500313377539932e-14,4.387732013368201e-13,9.451685243744904e-15,1.282647321156188e-19,7.062364664074409e-18,1.6367182811402258e-18,6.263956865437983e-24,4.3210125926468306e-23,2.0239568442280653e-30,9.561133721154922e-29,2.018841586115889e-29,9.155564981708367e-35,1.8890146224056183e-35,4.096823487453256e-41,3.5679480159073176e-48,6.056502036392764e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0030412370264396855,0.059378742154488136,0.005232335022049149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.264506898697728e-5,0.0003115978882887035,8.658168919266537e-6,0.0,0.0,0.0,3.939592750305347e-9,1.2983468795172372e-8,0.0,0.0,1.363253532927841e-13,1.2107026017450857e-12,3.726600606275066e-14,3.9635515046492953e-19,2.843940829049739e-17,7.588050563676739e-18,3.538203142626537e-23,2.827799367003618e-22,1.824896322091305e-24,9.7132679137954e-28,2.55354766768648e-28,1.556164864956467e-33,4.226254943590813e-34,1.2852847308688142e-39,1.0560742235635264e-41,3.6043913153264414e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0031756451592911974,0.061729794499460026,0.005450070049461499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9390109188644827e-5,0.0003801533186277701,1.1728632106374493e-5,0.0,0.0,0.0,6.954254591467485e-9,2.4633729803008744e-8,0.0,0.0,3.2350903754377706e-13,3.216518672454075e-12,1.3150916861011448e-13,1.1087547662630603e-18,1.0851514833606501e-16,3.311864285260081e-17,1.845237580850918e-22,1.7314795916065823e-21,3.136735087539933e-23,9.030444165736539e-27,2.9177161059449023e-27,2.3710791412900704e-32,8.257972909026672e-33,3.573497609376139e-38,1.4352153817582895e-39,1.8525339923968415e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0033146632045555754,0.06413970880514896,0.005674396074259387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.697514996684906e-5,0.0004616301935485347,1.6103170681507744e-5,0.0,0.0,0.0,1.1966012569958928e-8,4.560481382432859e-8,0.0,0.0,7.30602377183435e-13,8.23382015995865e-12,4.4165223135064887e-13,2.580077233213592e-18,3.934606831043534e-16,1.3768338947044246e-16,8.875712886567027e-22,9.935391796614131e-21,3.449618206977669e-22,7.69924781265014e-26,3.043054011262543e-26,3.249821957994309e-31,1.4267078643838838e-31,8.720404943035602e-37,7.737803734452055e-38,8.265129825213824e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0034584482476551315,0.06660901850438473,0.005905466437760149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.517321712277285e-5,0.0005578472321429277,2.1770989579086043e-5,0.0,0.0,0.0,2.0015095805607165e-8,8.262488325798981e-8,1.0493252478361615e-10,0.0,1.5768482485815808e-12,2.0340394762450956e-11,1.3666556549436717e-12,5.097448090274118e-18,1.3529720418757519e-15,5.449083468807765e-16,3.936623304880388e-21,5.3194237086785166e-20,3.057402724534234e-21,6.030258129755203e-25,2.896317182493288e-25,4.0182750296480164e-30,2.1993530367755137e-30,1.8542315576923042e-35,2.8219583606199513e-36,3.2325113085297466e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003607150880556812,0.0691379787392126,0.006143417283804957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.382202159151483e-5,0.0006699674156483929,2.9043153144554868e-5,0.0,0.0,0.0,3.26163982070757e-8,1.468509977769781e-7,5.893373113322025e-10,0.0,3.228289944262359e-12,4.853472893361091e-11,4.099021406190641e-12,6.8482134869443395e-18,4.429858877217582e-15,2.0510362516254224e-15,1.607706933177802e-20,2.661266366897608e-19,2.295139223724394e-20,4.348486483583658e-24,2.5302235374490698e-24,4.4922179790755e-29,3.046998503263706e-29,3.4697075069124366e-34,8.061115329202487e-35,1.107042752303255e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037609145228923,0.07172655425819766,0.00638836681024734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.273764324747177e-5,0.0008010691200463766,3.829046248900808e-5,0.0,0.0,0.0,5.1817083008215614e-8,2.5491235963650866e-7,1.7848517887424077e-9,0.0,6.303370231296585e-12,1.1189403521840111e-10,1.1534049109303175e-11,0.0,1.3823929006049586e-14,7.366158093819278e-15,6.00399595513597e-20,1.2484643096873797e-18,1.5081913594458615e-19,2.8923287409951546e-23,2.038391646938494e-23,4.549821786956132e-28,3.823541124649951e-28,5.750512729261279e-33,1.9292033840544504e-33,3.3135675418798483e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
